Analysis,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,ARCH.LM,entropy,flat_spots,arch_acf,garch_acf,arch_r2,garch_r2,alpha,beta,lumpiness,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,stability,trend,spike,linearity,curvature,e_acf1,e_acf10,unitroot_kpss,unitroot_pp,ac_9,firstzero_ac,fluctanal_prop_r1,histogram_mode,localsimple_taures,motiftwo_entro3,outlierinclude_mdrmd,sampenc,sampen_first,std1st_der,trev_num,spreadrandomlocal_meantaul,walker_propcross,avg_Ampl44,sd_Ampl44,avg_Ampl45,sd_Ampl45,avg_Ampl46,sd_Ampl46,avg_rIntensity44,sd_rIntensity44,avg_rIntensity45,sd_rIntensity45,avg_rIntensity46,sd_rIntensity46,avg_rIntensityAll,sd_rIntensityAll,avg_Intensity44,sd_Intensity44,avg_Intensity45,sd_Intensity45,avg_Intensity46,sd_Intensity46,avg_IntensityAll,sd_IntensityAll,avg_rR45CO244CO2,sd_rR45CO244CO2,avg_rR46CO244CO2,sd_rR46CO244CO2,avg_R45CO244CO2,sd_R45CO244CO2,avg_rd45CO244CO2,sd_rd45CO244CO2,avg_d45CO244CO2,sd_d45CO244CO2,avg_R46CO244CO2,sd_R46CO244CO2,avg_rd46CO244CO2,sd_rd46CO244CO2,avg_d46CO244CO2,sd_d46CO244CO2,avg_R13C12C,sd_R13C12C,avg_d13C12C,sd_d13C12C,avg_R18O16O,sd_R18O16O,avg_d18O16O,sd_d18O16O,avg_R17O16O,sd_R17O16O,avg_d17O16O,sd_d17O16O,avg_pkArea,sd_pkArea,avg_d18O13C,sd_d18O13C,avg_calib_d18O16O,sd_calib_d18O16O,biotic,dataset,pred
3260,0.994960151974541,7.5916965429539,0.93949850476321,2.32212388114899,0.726425644239322,0.746492628485588,0.999524238987544,0.660683588655821,260,0.475095801491621,0.0112518239855005,0.321272211074413,0.0180273087420563,0.999899998781179,0.99989998913313,0.0762978036770626,3692.57201917783,4038,3.96264232046971,1300,2.92146575119081,1295,0.0426106421865566,2.24733472475686,2.40294421381596,1.64758060371339,0.938913685888861,0.176310566383258,2.88591741411586e-07,-8.739610475217,5.69949895499153,0.993925041237555,7.17394111889679,1.10501304930384,-134.64363292262,0.73881066185403,64,0.346938775510204,-0.25,11,0.555068378071516,-0.117729176361098,0.0115184032917321,0.0115184032917321,0.0999461504394453,0.000986810465746551,15.04,0.0190830812194554,3701.95571088889,564.666482450489,4362.40973477778,665.484828470718,5220.61398244444,796.028810146471,14607.9917211111,2241.00205354339,17213.51283,2640.38167494949,20615.8784033333,3162.9449098813,52437.3829533333,8044.32859126466,14.6079917211111,2.24100205354339,0.172135128333333,0.0264038168256253,0.0618476353333333,0.00948883472201728,14.8419744855556,2.27689470221104,1.17836578144444,2.92740128787883e-05,1.41127155488889,4.55592913504734e-05,0.0118485756666667,2.94409578648381e-07,25.3597142066667,0.0254729687202192,-11.3707259944444,0.0245604753061054,0.00399278044444444,1.2877316404339e-07,34.7683012166667,0.0334048889488959,-6.66179504288889,0.0320674227262473,0.0110466858888889,2.98766398899141e-07,-11.94201558,0.0267156318556669,0.00199188088888889,6.45899458980645e-08,-6.64233371344444,0.03212294274141,0.000400945,6.96419413859955e-09,17.7815127611111,0.0169829705519774,21.1009123388889,3.22936153821939,0.556219773555556,0.00332740300262244,-5.87336358017397,0.0318465569420627,abiotic,abiotic,abiotic
3261,0.995249757929288,7.75206441063185,0.934169352643718,2.21675834447573,0.708969556591545,0.711721632240409,0.999372572977438,0.652953569760029,259,0.441735484245521,0.0178900984254729,0.296479852569266,0.0264876420870602,0.99989999768598,0.985529266959626,0.0641113410558685,3797.36695348053,133,3.62753416580339,1300,2.43965772348361,1295,0.0411943153520278,2.23289000027326,2.36787013763618,1.61701480060417,0.943365516539202,0.201089255275044,2.23717474939238e-07,-9.42313287460246,6.91651085335951,0.994090674685797,7.28635823419031,1.30752324677974,-124.057418405391,0.759040616014601,67,0.346938775510204,-0.25,11,0.553259672181557,-0.508724988366682,0.0115129551372024,0.0115129551372024,0.0969947329927398,0.000716640628767928,15.14,0.0186176402141029,3289.59473566667,441.944359355364,3872.77378155556,520.900319706413,4655.25900711111,625.711327510521,12981.8955211111,1754.43650096809,15283.6768733333,2067.75616402124,18385.1222988889,2485.21117259206,46650.6946977778,6307.40379269622,12.9818955211111,1.75443650096809,0.152836768777778,0.0206775617363266,0.0551553668888889,0.00745563346676442,13.1898876577778,1.7825696948714,1.177286014,0.000178519685900495,1.41620734788889,4.85042082154738e-05,0.0118299163333333,1.79399191748453e-06,23.7449450622222,0.155237107232461,-12.92765087,0.149676205234287,0.004003088,1.37228823502947e-07,37.4395855944444,0.0355314976028104,-4.09746366111111,0.0341088861773828,0.0110269561111111,1.78207803171242e-06,-13.7067253755556,0.159406286891066,0.00199703622222222,6.77565085024641e-08,-4.07125141766667,0.0338512332691831,0.000401480111111111,6.95421534834032e-09,19.1399601488889,0.0178742597259433,18.8223094955556,2.53843043094482,0.297040398888889,0.00198471423839451,-3.32440287646906,0.0335599772581351,abiotic,abiotic,abiotic
3263,0.9949714000978,7.59616028244802,0.93941475423887,2.32338249492049,0.725571054454589,0.74329924199039,0.999526677718618,0.660514960963062,260,0.456897876017575,0.0131498853701682,0.313837938575335,0.0206300357925086,0.999899998154808,0.999899681479592,0.0755808819571355,3872.95296494346,133,3.96425777757256,1300,2.92584455238807,1295,0.0421678115202909,2.24648590161844,2.40166297752414,1.64649610198452,0.939198751516461,0.176863950196603,2.88037986376815e-07,-8.73324053048542,5.71644820678844,0.993934359969438,7.17743430283181,1.10458608640503,-134.406875995498,0.739322257483416,64,0.346938775510204,-0.25,11,0.555068378071516,-0.0544439274080968,0.0115184184713923,0.0115184184713923,0.0998335623044487,0.000981332302835795,15.21,0.019548522224808,3694.32926744444,565.43670112297,4356.12318255556,667.039763270138,5214.84664077778,798.694313608592,14568.6258822222,2240.90141326347,17178.1559377778,2642.32968768453,20579.7248677778,3165.7812615375,52326.50669,8049.01231483902,14.5686258822222,2.24090141326347,0.171781559333333,0.0264232968944997,0.0617391745555556,0.00949734371220565,14.8021466177778,2.27682205380692,1.17911943144444,2.59412618771378e-05,1.41260325333333,4.91694987237757e-05,0.0118489301111111,2.60625422994708e-07,25.3903719711111,0.0225593007517146,-11.34116645,0.0217511787473114,0.00399309122222222,1.3900159871183e-07,34.8487655566667,0.0360206865447238,-6.58455233911111,0.0345784883330683,0.0110470082222222,2.58608187118066e-07,-11.9132071366667,0.0231266813877475,0.00199203577777778,6.95607248700634e-08,-6.56507089,0.0346100543536571,0.000400961,7.0356236397419e-09,17.8223598222222,0.0182974339514904,21.06436084,3.23192945350241,0.551076265666667,0.00297186485479248,-5.79676552606244,0.0343122694459984,abiotic,abiotic,abiotic
3265,0.994900936760176,7.55434275810094,0.940906764430708,2.35764327712388,0.730148006046672,0.752743937263989,0.999566229947992,0.662738157974499,260,0.457301515276431,0.0148501651300595,0.319327010243679,0.0235673774059135,0.999899999729501,0.99989505420817,0.0782582114042751,3996.38362101216,133,4.00787834330827,1300,2.99448388800338,1295,0.0422066987997172,2.24950056343909,2.40934650009318,1.65247109867409,0.93816769493234,0.169670981680738,3.05553262559899e-07,-8.42813794637212,5.38952796902587,0.993904302302686,7.15108047770603,1.02939624915205,-137.299641829913,0.733887764341206,63,0.346938775510204,-0.25,11,0.555428975180965,-0.00500232666356443,0.0115122320725048,0.0115122320725048,0.100539945031219,0.00105010388373191,15.19,0.0223411682569234,3837.07385144444,569.233110871698,4528.84229488889,671.837433612774,5430.12865533333,806.241036832169,15147.6978322222,2257.32365823535,17878.7785211111,2664.32959981071,21451.1806733333,3196.78592112839,54477.6570266667,8118.43911392044,15.1476978322222,2.25732365823535,0.178787785222222,0.0266432959774091,0.064353542,0.00959035767372999,15.39083916,2.29355731075607,1.180297011,3.18536927608133e-05,1.41613364,3.54045795202043e-05,0.0118606845555556,3.19959025154212e-07,26.4075964744444,0.0277005090224652,-10.3603809655556,0.0267082185521213,0.00400338433333333,1.00024996875583e-07,37.5163512955556,0.0259387685074483,-4.02377150833333,0.0249002316837014,0.0110576964444444,3.23479176729277e-07,-10.9572023466667,0.0289327392296726,0.001997172,5.01572527158306e-08,-4.00362615577778,0.0249493805911291,0.000401494111111111,5.13430726691605e-09,19.1756675144444,0.0131735394283198,21.9522080777778,3.26460937683062,0.365391710666667,0.0027591847356555,-3.25735946233347,0.024734716120523,abiotic,abiotic,abiotic
3267,0.994945137724917,7.5789060490017,0.940121425376421,2.3412445081072,0.727418257337432,0.746517717601492,0.999543592128157,0.661392724506368,260,0.46728343270519,0.015265944022263,0.320585144780009,0.0235863926542687,0.999888299734857,0.999888299288609,0.0763416580783319,3761.06043494702,133,3.9768631948449,1300,2.94709915905526,1295,0.0421958270827353,2.24717026566692,2.40430629645641,1.64784770867464,0.938928614425785,0.173472588393696,2.95420564769564e-07,-8.59303393301815,5.57439280057545,0.993928678236351,7.16781573845171,1.06961143870354,-135.647213331665,0.737039251722216,63,0.346938775510204,-0.25,11,0.555068378071516,-0.0215216379711494,0.0115178336375042,0.0115178336375042,0.100097256621525,0.00101539392020006,15.12,0.0214102862462183,3762.48589344444,562.28813031597,4440.45476144444,663.511456672185,5323.94754577778,796.562586294348,14859.9794722222,2236.06193630325,17537.3831111111,2638.64830109627,21042.1134822222,3166.67399072053,53439.4760644444,8041.38417706199,14.8599794722222,2.23606193630325,0.175373831111111,0.0263864831405585,0.0631263404444444,0.00950002207146218,15.0984796411111,2.27194844163443,1.18017812333333,3.81047763541854e-05,1.41602260255556,4.11349441628257e-05,0.0118601104444444,3.82969029789416e-07,26.3579048566667,0.0331383198540232,-10.4082925322222,0.0319512409295308,0.00400320022222222,1.16165590621555e-07,37.4686380311111,0.0301380221152868,-4.06957442688889,0.0289313558569819,0.0110571412222222,3.88486414748721e-07,-11.0068601133333,0.0347371936220279,0.00199708022222222,5.80404552398182e-08,-4.04936813522222,0.0289988841664192,0.000401484666666667,6.06217782649039e-09,19.1515150611111,0.0153119593648899,21.5362979711111,3.23309931352626,0.367901640444444,0.00333874269692553,-3.30270787778677,0.0287493777670513,abiotic,abiotic,abiotic
3272,0.995260770696639,7.76376372555024,0.933480921755955,2.19590131337106,0.708127014878273,0.712391281073484,0.99935129564263,0.652210889490231,259,0.43093572939879,0.0143964771577345,0.29065273568676,0.0217312418752596,0.999898975556448,0.999898932838033,0.0627203877187157,3724.78097746894,133,3.64285276280625,1300,2.46957922806872,1295,0.0409130412412824,2.23317973848801,2.36585727194934,1.61588002025248,0.944188517072478,0.203940716387407,2.19385896317783e-07,-9.60973327406897,7.02185540476521,0.994082472114992,7.29157329973516,1.3538729021153,-123.110470450392,0.760665034289753,67,0.387755102040816,-0.25,11,0.553259672181557,-0.509306654257794,0.0115240368425739,0.0115240368425739,0.0968804257929274,0.000704972994747494,15.45,0.0242029322783337,3227.60423444444,460.765322102909,3807.23502355556,543.845787572703,4556.21710144444,650.991203075249,12733.9567211111,1823.89050594963,15020.46049,2153.24663006016,17988.19986,2576.64073266405,45742.6170733333,6553.77785555072,12.7339567211111,1.82389050594963,0.150204605,0.0215324661269276,0.0539645997777778,0.00772992214486071,12.9381259255556,1.85315289397722,1.17954077188889,0.000150118003340222,1.41261494555556,2.55093827596385e-05,0.0118538674444444,1.50870085761838e-06,25.8176576833333,0.130553905385627,-10.9291869711111,0.125877205110585,0.00399375466666667,7.18279193628038e-08,35.0207569777778,0.0186906412091358,-6.41944711633333,0.0179423038638758,0.011051877,1.50456455494606e-06,-11.4776983711111,0.134569180711573,0.00199236522222222,3.58112334951642e-08,-6.40075770677778,0.0177940497548155,0.000400995222222222,3.66666666665951e-09,17.9092234155556,0.0094063870314193,18.4158749111111,2.63076422193004,0.557728155555556,0.00580843608282532,-5.63386609346866,0.017640949750725,abiotic,abiotic,abiotic
3274,0.994983267098092,7.60037413909061,0.93936190510798,2.32636131057793,0.724687714605082,0.740232187089078,0.999525616022578,0.660383859172874,260,0.466471176141566,0.0124990909842792,0.317132693452851,0.0197194452388982,0.999899981854374,0.999899937194547,0.0747869257572469,3760.13450551926,4038,3.96207968724795,1300,2.92334350702801,1295,0.0417634395002916,2.24542093092362,2.39826909958855,1.64260342554676,0.939683170234265,0.176861892175099,2.88007583186801e-07,-8.73792027622763,5.70286344557657,0.993949041086133,7.18234646891873,1.10428202594415,-134.217430772119,0.739779852426162,64,0.346938775510204,-0.25,11,0.554707400147599,-0.117961842717543,0.0115248816665036,0.0115248816665036,0.0997144000814139,0.000978853439958943,14.67,0.0269955783104492,3693.15952788889,564.533552772034,4354.17218533333,665.493538050865,5212.099174,797.176317627126,14586.2014155556,2239.65367812192,17197.3391333333,2640.30144777748,20600.30084,3162.87723282168,52383.84139,8042.83223197351,14.5862014155556,2.23965367812191,0.171973391222222,0.0264030144707707,0.0618009025555556,0.00948863177264613,14.8199757088889,2.27554532433354,1.17901672188889,3.99156060659343e-05,1.41231594622222,8.71741869761255e-05,0.0118488913333333,4.00975996787683e-07,25.3870327877778,0.0347146872314288,-11.3443860177778,0.0334711338488348,0.00399297344444444,2.46354983261576e-07,34.8183455155556,0.063873456164168,-6.61375442088889,0.0613160867582247,0.0110469815555556,3.82507225785095e-07,-11.9155694511111,0.034221782595698,0.001991977,1.22964425749928e-07,-6.59429962311111,0.0613288444646572,0.000400955111111111,1.27322861698501e-08,17.8069071488889,0.0324224844195784,21.0841803888889,3.22949390653521,0.553413476,0.00418005926152116,-5.82574277515386,0.0608011710868832,abiotic,abiotic,abiotic
4922,0.991069809553724,6.44561780224671,0.929589025108426,1.81977449700311,0.798245059490677,1.24918314133854,0.999159649946119,0.699742849710674,263,0.837348662050984,0.0209146167205899,0.471101617753702,0.0400053694994647,0.973498450182025,0.973498334983147,1.21400832909206,17015.778183781,323,6.88817964910853,626,19.1587922231435,622,0.0871687515824593,2.53953133807875,2.72046831469886,2.0121838077164,0.872698817425366,0.0928244984415594,8.53321751297551e-07,-6.14109827513079,2.68946117045536,0.990215130236049,6.17758351644564,0.54937276148362,-192.944841258949,0.607060074609264,48,0.408163265306122,-0.5,7,0.557942525955338,0.0129129827826896,0.0113040758061331,0.0113040758061331,0.133367387913277,0.00869101428224951,16.41,0.0148941121712823,5251.48984488889,573.618693595669,6195.98377866667,677.062928929637,7428.79665344444,811.541962983143,20661.7601122222,2283.50673417247,24373.5491022222,2695.08554237877,29251.7723622222,3232.69045423481,74287.0815777778,8211.28268947851,20.6617601122222,2.28350673417247,0.243735490888889,0.0269508555278628,0.0877553171111111,0.00969807145005948,20.9932509211111,2.32015566141619,1.17963897611111,6.56385250547323e-05,1.41574515011111,2.47920655222906e-05,0.0118419486666667,6.59011760137862e-07,24.7862192688889,0.0570220464083321,-11.9236771911111,0.0549794043267976,0.00400102355555556,6.99340959603869e-08,36.90455035,0.0181579475780857,-4.61107714222222,0.0174309380769786,0.0110392035555556,6.60953688073165e-07,-12.6112682111111,0.0591272040354011,0.00199600044444444,3.51358474748974e-08,-4.587876734,0.0174889892368423,0.000401372666666667,3.64005494464731e-09,18.8671344188889,0.00923696937674709,29.68219814,3.25796839440691,0.363800720333333,0.00250811014041982,-3.83658314858066,0.0173385139734485,abiotic,abiotic,abiotic
4925,0.990839084576921,6.38264014398566,0.929324693239428,1.81539366221189,0.799973592127928,1.26340718021733,0.99913434156324,0.70155709013602,263,0.827026898087742,0.0229502324618315,0.471663999855134,0.0444348733848827,0.99370689738841,0.993706869857978,1.38123077058415,18164.1207244875,323,7.14233914809947,626,20.4787391843554,623,0.0882385567646181,2.55097205128701,2.73480679247411,2.02888517440086,0.868173553589805,0.0895348345371589,9.26005096972266e-07,-6.06740432828273,2.51397943585763,0.989997922544227,6.12216929905247,0.533900083572546,-196.229872782011,0.599317105762311,47,0.408163265306122,-0.5,7,0.557226262620073,0.0127966496044671,0.0113031837079626,0.0113031837079626,0.135091056990542,0.00948988653343056,15.62,0.0144286711659297,5352.734693,587.232546551441,6313.92325277778,693.098191259461,7570.09473255556,831.259996601914,21055.9579044444,2350.04177094426,24831.7574466667,2772.66252426741,29802.9689644444,3326.19207523535,75690.6843155556,8448.89633616377,21.0559579044444,2.35004177094426,0.248317574555556,0.0277266253218414,0.0894089067777778,0.00997857610200998,21.3936843844444,2.38774697342948,1.17931653022222,5.78254154628246e-05,1.41541795588889,2.86039133705726e-05,0.0118427181111111,5.80734759688918e-07,24.8528079755556,0.0502514962451386,-11.8594738255556,0.0484513867785304,0.00400115544444444,8.09260636493407e-08,36.9387767666667,0.0209553193955992,-4.57822108233333,0.0201163093850751,0.0110399594444444,5.81760498639747e-07,-12.5436626533333,0.0520283417277484,0.00199606611111111,4.0374634501224e-08,-4.55513580788889,0.020152765603344,0.000401379555555556,4.3333333333265e-09,18.8844266711111,0.0106436822588839,30.25104088,3.35453953046649,0.363148708333333,0.00233849672959244,-3.80412392539781,0.0199793712080927,abiotic,abiotic,abiotic
4929,0.991861553764256,6.68864585763201,0.930247337140517,1.83760255398836,0.793663650563155,1.21811738989762,0.999220860055727,0.691915068250736,263,0.851385124629344,0.0214813582283892,0.428058347117015,0.039757984550327,0.999899994283397,0.999899965223984,0.864573459788704,14778.0764134682,323,6.36452459394687,626,16.3900689121255,622,0.0850757297835968,2.48702817340287,2.6595446898329,1.95003890478259,0.886785838977922,0.117592333902789,6.53696172214888e-07,-7.25639074731771,4.27883844424887,0.990830750712291,6.35302454430215,0.783694945190142,-178.18818333064,0.638238002763935,55,0.408163265306122,-0.5,7,0.556508485659345,0.00837598883201496,0.0112143901858236,0.0112143901858236,0.127266685797295,0.00614212633609767,16.27,0.0158249941819874,4372.52498688889,409.236891593653,5157.79234477778,483.104801628655,6183.94436088889,578.824962556499,17128.5582177778,1634.55763076052,20200.8525922222,1928.35773877978,24244.6352633333,2312.48824931643,61574.0460755556,5875.40327702479,17.1285582177778,1.63455763076052,0.202008525888889,0.0192835773792211,0.0727339056666667,0.00693746487171908,17.4033006522222,1.66077867087097,1.17936389255556,4.21625560424185e-05,1.41545632433333,9.56571923367395e-05,0.0118392631111111,4.23312072957122e-07,24.5538156744444,0.0366280934415477,-12.1477556244444,0.0353160026719956,0.00400005466666667,2.7052495263845e-07,36.65343804,0.0700574822136785,-4.852135404,0.0672525185492159,0.0110366181111111,4.45961726060829e-07,-12.8425105255556,0.0398871045215347,0.00199551755555556,1.35223991132366e-07,-4.82868216111111,0.0673992338148715,0.000401322555555556,1.39024378357844e-08,18.7399430411111,0.0356022309034061,24.6284786422222,2.336916654493,0.376007218666667,0.00625956362675919,-4.07531668579691,0.0668193308071282,abiotic,abiotic,abiotic
4932,0.991739517501551,6.65958288945665,0.929770047213341,1.82771031483002,0.794589827562086,1.22896046565003,0.999207688257192,0.692755374990316,263,0.862923259804255,0.0257242210013144,0.441941540162269,0.0460432143072728,0.999899978958237,0.965766360105456,0.879112310029633,18201.5467476695,323,6.46797212971231,626,17.0169864692709,622,0.0869440366935899,2.49408168751911,2.66656930964148,1.95919127998015,0.887866321368974,0.117258170992901,6.82328173674313e-07,-7.35799697737039,4.2902461629532,0.990695675875257,6.32260515216662,0.80264450261017,-179.361627422508,0.63511307445727,56,0.408163265306122,-0.5,7,0.556508485659345,0.00791065611912523,0.0113602991286671,0.0113602991286671,0.128224217627453,0.00643871816532193,15.09,0.0158249941819874,4335.56305655556,432.466537730147,5115.34302811111,510.550891097577,6131.83078044444,610.997203013155,16933.7777566667,1721.38238478996,19976.33586,2032.10583838647,23972.7011666667,2436.73249094656,60882.8147844444,6190.2206316787,16.9337777566667,1.72138238478996,0.199763358444444,0.0203210582967714,0.0719181033333333,0.00731019749497293,17.2054592188889,1.74901363904044,1.17966622066667,8.70870311111162e-05,1.41567463488889,5.4404830420753e-05,0.0118390073333333,8.74064213888386e-07,24.5316676633333,0.0756344848233511,-12.16911025,0.0729251066587469,0.00399978833333333,1.53697755351111e-07,36.5844013177778,0.0398361996267372,-4.91840803244444,0.0382412359778216,0.0110363896666667,8.76384333497427e-07,-12.8629341011111,0.0784046891305235,0.00199538444444444,7.68897117810645e-08,-4.89498173577778,0.0383126758196946,0.000401308777777778,7.96520209689795e-09,18.7049220366667,0.0202382541135016,24.3665140522222,2.46274021692219,0.380564673666667,0.00406454482683505,-4.14104581892315,0.0379830335569419,abiotic,abiotic,abiotic
4935,0.995251639368958,7.76262064013076,0.93382964884336,2.18674874242531,0.714103169511131,0.729203577254698,0.999369618315191,0.652235597950382,260,0.419675381241621,0.0168460255270352,0.283649257623651,0.0250764263113403,0.997234571624854,0.997234560223177,0.0699472084530624,8368.63076332485,323,3.57589804690135,1296,2.39036972729598,1291,0.042046647379283,2.24163044009693,2.40228264678802,1.66010886342643,0.94086046757439,0.208775750308983,2.10832946648033e-07,-9.78384564056343,7.3701651038986,0.994032258195702,7.27528786305844,1.41224738903621,-122.947249090536,0.760707102791,68,0.408163265306122,-0.25,10,0.55107658634389,-0.510702652396464,0.0114247430962755,0.0114247430962755,0.0969785121362912,0.000695709174156767,14.74,0.0251338142890389,2930.14919455556,384.820706771678,3454.31495033333,454.026082414946,4146.321343,545.256473834302,11413.5804078889,1516.0736120769,13455.2046311111,1789.02170595166,16162.8751011111,2147.14345681435,41031.6601388889,5452.2387097834,11.4135804078889,1.5160736120769,0.134552046333333,0.0178902172538415,0.0484886252222222,0.00644143021336317,11.5966210783333,1.54040525697087,1.17885846977778,0.000157790689255403,1.41610633088889,5.4375698612609e-05,0.0118344165555556,1.58417053304799e-06,24.1343957055556,0.137080839038607,-12.55215113,0.132170329981926,0.00400202911111111,1.53719260702993e-07,37.1651390311111,0.0398249949967203,-4.36092192144444,0.0382304808392994,0.0110315665555556,1.57609415257412e-06,-13.29435136,0.140976978357749,0.00199650555555556,7.62546902019251e-08,-4.33592047855556,0.0381157828478209,0.000401425111111111,7.97565740933365e-09,19.0001989933333,0.0201287180856482,16.45891532,2.1732738080068,0.326166962333333,0.00324940351607337,-3.58679472475806,0.0377878346521982,abiotic,abiotic,abiotic
4936,0.995268166102192,7.77208602546868,0.933538017940945,2.17969695744885,0.713640316602769,0.72931312905002,0.999366626834601,0.6517585208915,260,0.416814249294716,0.0184707230919943,0.281847845481363,0.027518963838063,0.99989996508205,0.999738789817993,0.0692638210364418,9956.61180032089,799,3.5884252568052,1296,2.40830978678055,1291,0.0413122798335334,2.24184433174984,2.40227833084576,1.66067781618591,0.941266983891568,0.210445269848972,2.0899760790739e-07,-9.86582230577939,7.41793840425801,0.994039861851627,7.28146186912831,1.43349046064667,-122.315326868367,0.7619014640621,68,0.408163265306122,-0.25,10,0.55107658634389,-0.511167985109353,0.0114372964429781,0.0114372964429781,0.096808614095378,0.000687169670771206,14.73,0.0218757272515709,2899.59374088889,396.441137339972,3417.49273488889,467.770682441194,4102.39487866667,561.52831706374,11283.4359847778,1560.01839577893,13298.5995511111,1840.54220267842,15975.8752455556,2208.93784539248,40557.9107833333,5609.49841690271,11.2834359847778,1.56001839577893,0.132985995666667,0.0184054220563687,0.0479276258888889,0.006626813682549,11.4643496078889,1.58505063225498,1.17857367311111,0.000175971316837059,1.41586797422222,4.78335276709239e-05,0.0118304754444444,1.76648783686107e-06,23.7933437966667,0.152861327935006,-12.8809858755556,0.147385529752427,0.00400119288888889,1.35146628190066e-07,36.9483765922222,0.0350321202758445,-4.56900561644444,0.0336295027379188,0.0110277117777778,1.76118168978797e-06,-13.6391286377778,0.157537840918804,0.00199608955555556,6.72181357803377e-08,-4.54346156488889,0.0335375721839983,0.000401381888888889,6.86375342733149e-09,18.8905923244444,0.0177129170548496,16.2724634511111,2.23644474629975,0.333149922444444,0.00372026441070696,-3.79255012758458,0.0332490149129271,abiotic,abiotic,abiotic
4937,0.994957429482249,7.60001801742103,0.938979924149399,2.29320339769163,0.729977800954052,0.759354544405685,0.999519222937783,0.660160673942767,260,0.452742000614935,0.0167015325823783,0.307642666094512,0.0255375431902355,0.999899985962254,0.999899981306056,0.0854634835383017,8459.33112845327,323,3.93849375196761,1296,2.91072432000682,1291,0.0439239834286256,2.2560087233969,2.43528841125774,1.68870037868871,0.935824001149859,0.183709127037184,2.75180080124041e-07,-9.09027762861202,6.13685015654124,0.993863162117902,7.16085319887643,1.19879106707045,-133.727065282213,0.740186247846892,65,0.408163265306122,-0.25,10,0.552533512715665,-0.507212657049791,0.0113671284170461,0.0113671284170461,0.0999758305979343,0.000966563165735243,15.7,0.0181521992087503,3289.80856322222,502.601576454957,3885.21309844444,593.303723753097,4644.98665055556,710.087847315359,12824.2416955556,1984.39963269943,15145.3597611111,2342.94118265009,18119.9445144444,2803.94131046609,46089.5459733333,7131.28209602916,12.8242416955556,1.98439963269943,0.151453597666667,0.0234294120327818,0.0543598334444444,0.00841182381007548,13.0300551266667,2.01624086842606,1.18100136622222,5.42147729032078e-05,1.41294392344444,3.14296006382135e-05,0.0118542143333333,5.44335604200325e-07,25.8476653022222,0.047092279467367,-10.9002542833333,0.0454053378755418,0.003992677,8.88369292581698e-08,34.7414704355556,0.0230167190085539,-6.68755157288889,0.022095174529372,0.0110523355555556,5.45625812968996e-07,-11.43668076,0.0487946956300576,0.00199182688888889,4.44169011876952e-08,-6.66924672588889,0.0221360042868644,0.000400939333333333,4.74341649024821e-09,17.76728417,0.0117032071768043,18.4372060922222,2.83502957138588,0.583155882444444,0.00337789301130158,-5.90004503305934,0.0219455461059802,abiotic,abiotic,abiotic
4940,0.990617553621045,6.33254648715265,0.928572187162468,1.80392488432143,0.801223335441453,1.27703792026755,0.999108344747421,0.702939000196362,264,0.819823350557767,0.0282434552000558,0.472263014699024,0.0548237831611708,0.999899992362383,0.999719121893585,1.37908448195524,20196.0273834758,323,7.39302022931563,625,21.8461592970381,622,0.0905873714541869,2.56129412013184,2.75706508477211,2.0566300226963,0.872732419278823,0.0902822775160912,9.95948359808512e-07,-6.36182657872673,2.58915400885544,0.9897451538908,6.06645183619613,0.581724224565212,-198.246678552828,0.593749970712627,47,0.408163265306122,-0.5,6,0.557226262620073,0.0109353187529084,0.0113558862831634,0.0113558862831634,0.13672325986154,0.0102104712889795,16.03,0.0153595531766349,5151.05459022222,648.828529234808,6080.28497588889,766.263327486208,7286.25539222222,918.481299588837,20141.4192022222,2580.95551573479,23770.6982988889,3046.69545690305,28511.6733922222,3652.91317026225,72423.7908955556,9280.56411216924,20.1414192022222,2.58095551573479,0.237706983,0.0304669544478846,0.0855350201111111,0.0109587394947334,20.4646612044444,2.62238120757784,1.18018598055556,3.59786517434822e-05,1.415577537,3.95697448942943e-05,0.0118445997777778,3.61266791228449e-07,25.0156369211111,0.0312482085244358,-11.70247774,0.0301288342763365,0.00399944677777778,1.11816566055513e-07,36.4959350877778,0.0289732219492389,-5.003332249,0.0278131922640196,0.0110420183333333,3.68930887836792e-07,-12.3595107522222,0.0329761353598904,0.00199521177777778,5.57489411956669e-08,-4.98112401122222,0.0278924302304286,0.000401290888888889,5.66666666666208e-09,18.6594175855556,0.0147344608407971,28.9586855244444,3.68541201083523,0.403025612444444,0.0030793409712057,-4.22644692622967,0.027652443760726,abiotic,abiotic,abiotic
